6.57E+04,4.62E-02
5.79E+04,4.95E-02
5.12E+04,5.29E-02
4.48E+04,5.71E-02
3.81E+04,6.32E-02
3.09E+04,7.31E-02
2.62E+04,8.28E-02
2.21E+04,9.51E-02
1.85E+04,1.12E-01
1.61E+04,1.28E-01
1.42E+04,1.46E-01
1.29E+04,1.62E-01
1.16E+04,1.82E-01
1.05E+04,2.04E-01
9.57E+03,2.30E-01
8.71E+03,2.60E-01
8.06E+03,2.91E-01
7.70E+03,3.10E-01
7.39E+03,3.30E-01
6.91E+03,3.68E-01
6.40E+03,4.18E-01
5.95E+03,4.76E-01
5.59E+03,5.35E-01
5.23E+03,6.11E-01
4.95E+03,6.86E-01
4.72E+03,7.65E-01
4.50E+03,8.55E-01
4.32E+03,9.50E-01
4.13E+03,1.07E+00
4.02E+03,1.15E+00
3.97E+03,1.20E+00
3.86E+03,1.30E+00
3.77E+03,1.40E+00
3.62E+03,1.60E+00
3.50E+03,1.80E+00
3.41E+03,2.00E+00
3.32E+03,2.20E+00
3.26E+03,2.40E+00
3.20E+03,2.60E+00
3.14E+03,2.80E+00
3.10E+03,3.00E+00
3.06E+03,3.20E+00
3.02E+03,3.40E+00
2.99E+03,3.60E+00
2.96E+03,3.80E+00
2.93E+03,4.00E+00
2.91E+03,4.20E+00
2.86E+03,4.65E+00
2.82E+03,5.05E+00
2.78E+03,5.55E+00
2.73E+03,6.26E+00
2.68E+03,7.07E+00
2.64E+03,8.08E+00
2.60E+03,9.09E+00
2.57E+03,1.01E+01
2.54E+03,1.11E+01
2.51E+03,1.21E+01
2.49E+03,1.32E+01
2.47E+03,1.42E+01
2.45E+03,1.52E+01
2.44E+03,1.61E+01
2.42E+03,1.71E+01
2.41E+03,1.81E+01
2.39E+03,1.91E+01
2.38E+03,2.01E+01
2.37E+03,2.12E+01
2.35E+03,2.27E+01
2.34E+03,2.44E+01
2.32E+03,2.60E+01
2.31E+03,2.77E+01
2.30E+03,2.93E+01
2.29E+03,3.12E+01
2.27E+03,3.33E+01
2.26E+03,3.63E+01
2.24E+03,3.93E+01
2.23E+03,4.24E+01
2.22E+03,4.53E+01
